ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2018,5,2018-05-01,Nordeste,CE,Fortaleza,Sa?da de pista,Manh?,19,12,0,34.5,Boa,39,Moderado
2018,5,2018-05-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Manh?,18,14,0,0,Boa,29,Moderado
2018,5,2018-05-01,Nordeste,MA,S?o Lu?s,Atropelamento,Noite,19,15,1,40.3,Moderada,30,Cr?tico
2018,5,2018-05-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Tarde,16,9,1,9.3,Muito ruim,31,Grave
2018,5,2018-05-01,Centro-Oeste,DF,Bras?lia,Colis?o,Noite,25,18,1,9.5,Boa,52,Cr?tico
2018,5,2018-05-01,Centro-Oeste,GO,Goi?nia,Sa?da de pista,Manh?,17,13,1,38.4,Ruim,26,Grave
2018,5,2018-05-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Madrugada,20,9,0,46.8,Moderada,36,Leve
2018,5,2018-05-01,Centro-Oeste,MT,Cuiab?,Colis?o,Madrugada,22,10,1,26.5,Boa,31,Grave
2018,5,2018-05-01,Centro-Oeste,MS,Campo Grande,Sa?da de pista,Manh?,14,10,0,68.7,Boa,20,Leve
2018,5,2018-05-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,44,35,1,49.2,Moderada,87,Cr?tico
2018,5,2018-05-01,Sudeste,SP,Campinas,Colis?o,Manh?,40,24,0,34.8,Moderada,66,Grave
2018,5,2018-05-01,Sudeste,SP,Ribeir?o Preto,Atropelamento,Manh?,23,13,1,36.1,Moderada,45,Cr?tico
2018,5,2018-05-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Tarde,25,16,1,0.0,Muito ruim,35,Cr?tico
2018,5,2018-05-01,Sudeste,RJ,Niter?i,Sa?da de pista,Noite,32,21,1,41.3,Moderada,55,Cr?tico
2018,5,2018-05-01,Sudeste,RJ,Nova Igua?u,Capotamento,Tarde,25,21,1,48.2,Ruim,42,Cr?tico
2018,5,2018-05-01,Sudeste,RJ,Petr?polis,Atropelamento,Madrugada,28,15,3,32.5,Boa,44,Cr?tico
2018,5,2018-05-01,Sudeste,MG,Belo Horizonte,Colis?o,Tarde,33,17,1,44.8,Boa,52,Cr?tico
2018,5,2018-05-01,Sudeste,MG,Uberl?ndia,Capotamento,Noite,21,9,0,22.6,Boa,41,Leve
2018,5,2018-05-01,Sudeste,MG,Juiz de Fora,Capotamento,Tarde,21,12,1,27.0,Moderada,28,Grave
2018,5,2018-05-01,Sudeste,ES,Vit?ria,Atropelamento,Madrugada,26,19,2,50.5,Ruim,52,Cr?tico
2018,5,2018-05-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,28,24,1,54.3,Boa,49,Cr?tico
2018,5,2018-05-01,Sudeste,ES,Serra,Colis?o,Madrugada,22,16,1,62.8,Moderada,47,Cr?tico
2018,5,2018-05-01,Sul,PR,Curitiba,Colis?o,Tarde,24,18,1,41.1,Boa,36,Cr?tico
2018,5,2018-05-01,Sul,PR,Londrina,Atropelamento,Tarde,16,15,1,0,Ruim,33,Grave
2018,5,2018-05-01,Sul,SC,Florian?polis,Colis?o,Madrugada,23,17,0,48.1,Boa,32,Moderado
2018,5,2018-05-01,Sul,SC,Joinville,Colis?o,Tarde,23,13,1,25.0,Boa,38,Cr?tico
2018,5,2018-05-01,Sul,RS,Porto Alegre,Capotamento,Tarde,13,9,0,6.6,Ruim,22,Leve
2018,5,2018-05-01,Sul,RS,Caxias do Sul,Capotamento,Tarde,11,8,0,13.1,Boa,17,Leve
2018,6,2018-06-01,Norte,AM,Manaus,Colis?o,Noite,32,27,1,82.5,Ruim,66,Cr?tico
2018,6,2018-06-01,Norte,PA,Bel?m,Atropelamento,Noite,19,16,0,47.2,Moderada,36,Moderado
2018,6,2018-06-01,Norte,PA,Santar?m,Sa?da de pista,Noite,27,14,2,47.0,Muito ruim,39,Cr?tico
2018,6,2018-06-01,Norte,RO,Porto Velho,Sa?da de pista,Manh?,9,5,0,8.2,Ruim,17,Leve
2018,6,2018-06-01,Norte,TO,Palmas,Colis?o,Tarde,18,12,0,7.4,Boa,33,Moderado
2018,6,2018-06-01,Nordeste,BA,Salvador,Colis?o,Manh?,19,16,0,34.1,Moderada,32,Moderado
2018,6,2018-06-01,Nordeste,BA,Feira de Santana,Colis?o,Manh?,17,13,0,11.6,Boa,25,Moderado
2018,6,2018-06-01,Nordeste,PE,Recife,Sa?da de pista,Madrugada,23,10,0,0,Moderada,49,Moderado
2018,6,2018-06-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Noite,27,22,1,40.4,Boa,38,Cr?tico
2018,6,2018-06-01,Nordeste,CE,Fortaleza,Atropelamento,Noite,18,11,1,0,Boa,37,Grave
2018,6,2018-06-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Tarde,20,15,0,36.9,Boa,40,Moderado
2018,6,2018-06-01,Nordeste,MA,S?o Lu?s,Sa?da de pista,Madrugada,23,16,1,22.9,Ruim,39,Cr?tico
2018,6,2018-06-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Tarde,20,12,0,41.7,Ruim,27,Moderado
2018,6,2018-06-01,Centro-Oeste,DF,Bras?lia,Colis?o,Tarde,12,5,0,21.1,Moderada,19,Leve
2018,6,2018-06-01,Centro-Oeste,GO,Goi?nia,Sa?da de pista,Tarde,10,6,0,0,Moderada,16,Leve
2018,6,2018-06-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Manh?,11,9,0,0,Boa,22,Leve
2018,6,2018-06-01,Centro-Oeste,MT,Cuiab?,Sa?da de pista,Noite,26,12,1,60.0,Moderada,54,Cr?tico
2018,6,2018-06-01,Centro-Oeste,MS,Campo Grande,Capotamento,Manh?,12,7,0,0,Moderada,20,Leve
2018,6,2018-06-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,47,27,1,52.1,Boa,81,Cr?tico
2018,6,2018-06-01,Sudeste,SP,Campinas,Atropelamento,Manh?,21,17,1,13.4,Ruim,35,Cr?tico
2018,6,2018-06-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Madrugada,41,34,2,46.1,Moderada,56,Cr?tico
2018,6,2018-06-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Noite,39,33,1,6.1,Ruim,79,Cr?tico
2018,6,2018-06-01,Sudeste,RJ,Niter?i,Atropelamento,Noite,30,15,1,31.0,Boa,56,Cr?tico
2018,6,2018-06-01,Sudeste,RJ,Nova Igua?u,Sa?da de pista,Manh?,28,12,0,20.0,Ruim,39,Moderado
2018,6,2018-06-01,Sudeste,RJ,Petr?polis,Atropelamento,Madrugada,30,16,3,21.2,Boa,52,Cr?tico
2018,6,2018-06-01,Sudeste,MG,Belo Horizonte,Sa?da de pista,Manh?,23,14,0,48.0,Moderada,43,Moderado
2018,6,2018-06-01,Sudeste,MG,Uberl?ndia,Sa?da de pista,Noite,27,15,1,0.0,Boa,51,Cr?tico
2018,6,2018-06-01,Sudeste,MG,Juiz de Fora,Atropelamento,Noite,27,25,0,12.2,Boa,43,Grave
2018,6,2018-06-01,Sudeste,ES,Vit?ria,Colis?o,Madrugada,27,16,1,69.9,Ruim,40,Cr?tico
2018,6,2018-06-01,Sudeste,ES,Vila Velha,Capotamento,Noite,25,21,0,17.9,Boa,52,Moderado
2018,6,2018-06-01,Sudeste,ES,Serra,Colis?o,Tarde,19,12,0,31.2,Ruim,33,Moderado
2018,6,2018-06-01,Sul,PR,Curitiba,Colis?o,Noite,20,16,1,19.7,Moderada,39,Cr?tico
2018,6,2018-06-01,Sul,PR,Londrina,Colis?o,Madrugada,24,14,1,5.2,Boa,49,Cr?tico
2018,6,2018-06-01,Sul,SC,Florian?polis,Sa?da de pista,Noite,18,13,1,12.4,Boa,28,Grave
2018,6,2018-06-01,Sul,SC,Joinville,Colis?o,Noite,30,14,1,58.8,Muito ruim,57,Cr?tico
2018,6,2018-06-01,Sul,RS,Porto Alegre,Colis?o,Madrugada,28,16,1,40.9,Boa,54,Cr?tico
2018,6,2018-06-01,Sul,RS,Caxias do Sul,Colis?o,Tarde,23,14,1,26.4,Ruim,32,Cr?tico
2018,7,2018-07-01,Norte,AM,Manaus,Atropelamento,Manh?,14,13,0,61.1,Muito ruim,27,Moderado
2018,7,2018-07-01,Norte,PA,Bel?m,Capotamento,Manh?,15,9,0,86.1,Muito ruim,24,Moderado
2018,7,2018-07-01,Norte,PA,Santar?m,Sa?da de pista,Madrugada,14,11,0,6.3,Moderada,24,Leve
2018,7,2018-07-01,Norte,RO,Porto Velho,Sa?da de pista,Noite,19,12,1,39.6,Ruim,28,Grave
2018,7,2018-07-01,Norte,TO,Palmas,Capotamento,Tarde,16,9,0,22.3,Moderada,28,Leve
2018,7,2018-07-01,Nordeste,BA,Salvador,Atropelamento,Noite,17,10,1,0,Boa,27,Grave
2018,7,2018-07-01,Nordeste,BA,Feira de Santana,Capotamento,Noite,22,15,2,23.4,Ruim,47,Cr?tico
2018,7,2018-07-01,Nordeste,PE,Recife,Sa?da de pista,Tarde,22,12,1,33.9,Moderada,41,Grave
2018,7,2018-07-01,Nordeste,PE,Jaboat?o dos Guararapes,Atropelamento,Manh?,17,10,1,31.2,Moderada,36,Grave
2018,7,2018-07-01,Nordeste,CE,Fortaleza,Colis?o,Madrugada,19,14,1,7.7,Moderada,33,Cr?tico
2018,7,2018-07-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Noite,22,18,1,24.4,Moderada,40,Cr?tico
2018,7,2018-07-01,Nordeste,MA,S?o Lu?s,Colis?o,Tarde,22,11,0,43.7,Boa,35,Moderado
2018,7,2018-07-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Noite,22,20,0,27.1,Ruim,36,Moderado
2018,7,2018-07-01,Centro-Oeste,DF,Bras?lia,Capotamento,Tarde,14,11,0,27.6,Boa,30,Leve
2018,7,2018-07-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Manh?,12,12,1,14.4,Muito ruim,21,Cr?tico
2018,7,2018-07-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Tarde,14,10,0,23.8,Boa,29,Leve
2018,7,2018-07-01,Centro-Oeste,MT,Cuiab?,Colis?o,Noite,25,11,2,58.2,Muito ruim,51,Cr?tico
2018,7,2018-07-01,Centro-Oeste,MS,Campo Grande,Colis?o,Madrugada,25,12,1,21.4,Boa,52,Cr?tico
2018,7,2018-07-01,Sudeste,SP,S?o Paulo,Colis?o,Manh?,38,28,1,0.0,Boa,74,Cr?tico
2018,7,2018-07-01,Sudeste,SP,Campinas,Atropelamento,Madrugada,33,26,2,18.6,Moderada,54,Cr?tico
2018,7,2018-07-01,Sudeste,SP,Ribeir?o Preto,Sa?da de pista,Manh?,19,12,0,1.2,Boa,30,Moderado
2018,7,2018-07-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Manh?,31,22,1,9.6,Moderada,61,Cr?tico
2018,7,2018-07-01,Sudeste,RJ,Niter?i,Colis?o,Tarde,31,21,1,22.3,Boa,64,Cr?tico
2018,7,2018-07-01,Sudeste,RJ,Nova Igua?u,Colis?o,Noite,33,19,1,27.6,Ruim,46,Cr?tico
2018,7,2018-07-01,Sudeste,RJ,Petr?polis,Colis?o,Madrugada,41,32,1,41.3,Moderada,77,Cr?tico
2018,7,2018-07-01,Sudeste,MG,Belo Horizonte,Colis?o,Noite,36,23,2,39.7,Ruim,56,Cr?tico
2018,7,2018-07-01,Sudeste,MG,Uberl?ndia,Atropelamento,Tarde,27,24,1,79.1,Boa,44,Cr?tico
2018,7,2018-07-01,Sudeste,MG,Juiz de Fora,Atropelamento,Noite,31,19,1,47.1,Moderada,54,Cr?tico
2018,7,2018-07-01,Sudeste,ES,Vit?ria,Atropelamento,Tarde,23,19,0,53.2,Boa,37,Moderado
2018,7,2018-07-01,Sudeste,ES,Vila Velha,Colis?o,Manh?,24,20,0,32.5,Boa,36,Moderado
2018,7,2018-07-01,Sudeste,ES,Serra,Atropelamento,Noite,25,21,1,49.3,Boa,51,Cr?tico
2018,7,2018-07-01,Sul,PR,Curitiba,Capotamento,Tarde,18,9,1,44.0,Ruim,32,Grave
2018,7,2018-07-01,Sul,PR,Londrina,Colis?o,Manh?,26,16,0,46.2,Boa,38,Moderado
2018,7,2018-07-01,Sul,SC,Florian?polis,Colis?o,Noite,18,14,1,14.8,Muito ruim,31,Cr?tico
2018,7,2018-07-01,Sul,SC,Joinville,Colis?o,Madrugada,21,18,0,31.8,Moderada,38,Moderado
2018,7,2018-07-01,Sul,RS,Porto Alegre,Atropelamento,Manh?,18,15,1,38.8,Muito ruim,35,Cr?tico
2018,7,2018-07-01,Sul,RS,Caxias do Sul,Atropelamento,Tarde,14,14,0,7.3,Moderada,22,Moderado
2018,8,2018-08-01,Norte,AM,Manaus,Colis?o,Manh?,18,12,1,67.7,Muito ruim,26,Cr?tico
2018,8,2018-08-01,Norte,PA,Bel?m,Colis?o,Noite,22,10,2,14.3,Muito ruim,42,Cr?tico
2018,8,2018-08-01,Norte,PA,Santar?m,Colis?o,Manh?,23,14,0,48.2,Muito ruim,44,Moderado
2018,8,2018-08-01,Norte,RO,Porto Velho,Colis?o,Noite,19,16,1,43.4,Moderada,26,Cr?tico
2018,8,2018-08-01,Norte,TO,Palmas,Sa?da de pista,Noite,18,9,1,43.7,Muito ruim,25,Cr?tico
2018,8,2018-08-01,Nordeste,BA,Salvador,Colis?o,Manh?,20,12,1,48.2,Moderada,40,Grave
2018,8,2018-08-01,Nordeste,BA,Feira de Santana,Colis?o,Noite,19,10,0,0,Moderada,34,Leve
2018,8,2018-08-01,Nordeste,PE,Recife,Capotamento,Madrugada,13,9,0,1.1,Boa,25,Leve
2018,8,2018-08-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Noite,29,14,1,35.7,Boa,54,Cr?tico
2018,8,2018-08-01,Nordeste,CE,Fortaleza,Atropelamento,Madrugada,19,15,1,37.5,Moderada,26,Cr?tico
2018,8,2018-08-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Tarde,9,5,0,17.9,Boa,19,Leve
2018,8,2018-08-01,Nordeste,MA,S?o Lu?s,Colis?o,Noite,20,17,1,0,Boa,30,Cr?tico
2018,8,2018-08-01,Nordeste,PB,Jo?o Pessoa,Capotamento,Noite,15,12,1,0.9,Moderada,31,Grave
2018,8,2018-08-01,Centro-Oeste,DF,Bras?lia,Colis?o,Manh?,11,7,0,0,Boa,19,Leve
2018,8,2018-08-01,Centro-Oeste,GO,Goi?nia,Colis?o,Tarde,14,7,1,12.7,Muito ruim,26,Grave
2018,8,2018-08-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Noite,10,7,0,21.8,Ruim,21,Leve
2018,8,2018-08-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Manh?,14,11,1,15.9,Boa,28,Grave
2018,8,2018-08-01,Centro-Oeste,MS,Campo Grande,Capotamento,Noite,18,14,1,27.7,Ruim,33,Grave
2018,8,2018-08-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,37,17,2,36.7,Moderada,55,Cr?tico
2018,8,2018-08-01,Sudeste,SP,Campinas,Colis?o,Madrugada,46,39,0,51.9,Boa,70,Cr?tico
2018,8,2018-08-01,Sudeste,SP,Ribeir?o Preto,Capotamento,Tarde,22,10,0,0.0,Boa,42,Leve
2018,8,2018-08-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Madrugada,34,22,1,19.8,Moderada,64,Cr?tico
2018,8,2018-08-01,Sudeste,RJ,Niter?i,Colis?o,Tarde,41,35,1,31.5,Boa,73,Cr?tico
2018,8,2018-08-01,Sudeste,RJ,Nova Igua?u,Capotamento,Madrugada,21,9,1,18.9,Moderada,42,Grave
2018,8,2018-08-01,Sudeste,RJ,Petr?polis,Atropelamento,Manh?,34,28,2,40.7,Moderada,65,Cr?tico
2018,8,2018-08-01,Sudeste,MG,Belo Horizonte,Colis?o,Noite,32,18,2,25.8,Boa,57,Cr?tico
2018,8,2018-08-01,Sudeste,MG,Uberl?ndia,Colis?o,Noite,33,27,0,18.0,Moderada,56,Grave
2018,8,2018-08-01,Sudeste,MG,Juiz de Fora,Colis?o,Tarde,31,15,0,17.0,Boa,51,Moderado
2018,8,2018-08-01,Sudeste,ES,Vit?ria,Colis?o,Noite,24,13,1,17.1,Ruim,46,Cr?tico
2018,8,2018-08-01,Sudeste,ES,Vila Velha,Sa?da de pista,Tarde,19,8,0,15.4,Boa,38,Leve
2018,8,2018-08-01,Sudeste,ES,Serra,Atropelamento,Tarde,23,21,1,38.7,Moderada,37,Cr?tico
2018,8,2018-08-01,Sul,PR,Curitiba,Atropelamento,Tarde,18,15,1,31.3,Moderada,38,Cr?tico
2018,8,2018-08-01,Sul,PR,Londrina,Colis?o,Manh?,16,11,1,18.3,Ruim,23,Grave
2018,8,2018-08-01,Sul,SC,Florian?polis,Colis?o,Manh?,20,16,1,30.3,Muito ruim,37,Cr?tico
2018,8,2018-08-01,Sul,SC,Joinville,Atropelamento,Noite,14,9,1,12.7,Boa,25,Grave
2018,8,2018-08-01,Sul,RS,Porto Alegre,Capotamento,Tarde,11,8,0,40.9,Ruim,21,Leve
2018,8,2018-08-01,Sul,RS,Caxias do Sul,Capotamento,Madrugada,16,12,0,54.0,Moderada,29,Leve
2018,9,2018-09-01,Norte,AM,Manaus,Sa?da de pista,Manh?,15,12,0,66.0,Muito ruim,22,Moderado
2018,9,2018-09-01,Norte,PA,Bel?m,Atropelamento,Madrugada,12,10,1,47.9,Ruim,17,Grave
2018,9,2018-09-01,Norte,PA,Santar?m,Colis?o,Tarde,19,16,0,79.2,Ruim,31,Moderado
2018,9,2018-09-01,Norte,RO,Porto Velho,Atropelamento,Tarde,12,8,1,11.8,Boa,25,Grave
2018,9,2018-09-01,Norte,TO,Palmas,Capotamento,Noite,11,9,0,18.5,Ruim,21,Leve
2018,9,2018-09-01,Nordeste,BA,Salvador,Colis?o,Manh?,17,13,1,49.8,Muito ruim,32,Cr?tico
2018,9,2018-09-01,Nordeste,BA,Feira de Santana,Colis?o,Noite,25,20,0,9.3,Muito ruim,40,Grave
2018,9,2018-09-01,Nordeste,PE,Recife,Capotamento,Tarde,13,8,1,0,Ruim,24,Grave
2018,9,2018-09-01,Nordeste,PE,Jaboat?o dos Guararapes,Sa?da de pista,Manh?,22,13,0,51.5,Boa,42,Moderado
2018,9,2018-09-01,Nordeste,CE,Fortaleza,Colis?o,Tarde,16,8,0,12.2,Moderada,27,Leve
2018,9,2018-09-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Tarde,10,8,0,23.8,Boa,21,Leve
2018,9,2018-09-01,Nordeste,MA,S?o Lu?s,Sa?da de pista,Noite,22,10,1,25.4,Ruim,35,Grave
2018,9,2018-09-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Tarde,19,15,1,15.3,Ruim,37,Cr?tico
2018,9,2018-09-01,Centro-Oeste,DF,Bras?lia,Colis?o,Noite,24,13,1,17.8,Moderada,40,Cr?tico
2018,9,2018-09-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Tarde,12,8,1,63.6,Muito ruim,19,Grave
2018,9,2018-09-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Manh?,4,3,0,0,Ruim,6,Leve
2018,9,2018-09-01,Centro-Oeste,MT,Cuiab?,Colis?o,Manh?,11,7,1,38.2,Ruim,21,Grave
2018,9,2018-09-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Manh?,5,5,0,34.4,Boa,9,Leve
2018,9,2018-09-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,43,26,3,12.6,Muito ruim,83,Cr?tico
2018,9,2018-09-01,Sudeste,SP,Campinas,Colis?o,Manh?,34,17,1,14.5,Boa,65,Cr?tico
2018,9,2018-09-01,Sudeste,SP,Ribeir?o Preto,Sa?da de pista,Noite,26,17,1,14.0,Moderada,50,Cr?tico
2018,9,2018-09-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,26,20,2,29.2,Ruim,37,Cr?tico
2018,9,2018-09-01,Sudeste,RJ,Niter?i,Colis?o,Manh?,32,18,0,41.1,Muito ruim,51,Grave
2018,9,2018-09-01,Sudeste,RJ,Nova Igua?u,Atropelamento,Noite,27,25,2,47.3,Moderada,50,Cr?tico
2018,9,2018-09-01,Sudeste,RJ,Petr?polis,Capotamento,Tarde,19,13,1,30.6,Boa,29,Grave
2018,9,2018-09-01,Sudeste,MG,Belo Horizonte,Atropelamento,Madrugada,26,14,1,44.4,Boa,36,Cr?tico
2018,9,2018-09-01,Sudeste,MG,Uberl?ndia,Colis?o,Tarde,25,20,1,0.6,Boa,45,Cr?tico
2018,9,2018-09-01,Sudeste,MG,Juiz de Fora,Colis?o,Noite,40,20,0,22.6,Boa,59,Grave
2018,9,2018-09-01,Sudeste,ES,Vit?ria,Colis?o,Tarde,31,23,0,36.3,Boa,46,Grave
2018,9,2018-09-01,Sudeste,ES,Vila Velha,Colis?o,Madrugada,29,21,2,29.4,Ruim,50,Cr?tico
2018,9,2018-09-01,Sudeste,ES,Serra,Colis?o,Madrugada,25,20,1,0.0,Moderada,35,Cr?tico
2018,9,2018-09-01,Sul,PR,Curitiba,Capotamento,Tarde,16,12,0,60.1,Boa,27,Leve
2018,9,2018-09-01,Sul,PR,Londrina,Capotamento,Manh?,6,3,0,26.5,Muito ruim,12,Leve
2018,9,2018-09-01,Sul,SC,Florian?polis,Capotamento,Madrugada,11,8,0,18.5,Moderada,17,Leve
2018,9,2018-09-01,Sul,SC,Joinville,Colis?o,Manh?,20,9,1,37.1,Ruim,32,Grave
2018,9,2018-09-01,Sul,RS,Porto Alegre,Sa?da de pista,Noite,22,10,1,12.7,Moderada,32,Grave
2018,9,2018-09-01,Sul,RS,Caxias do Sul,Atropelamento,Noite,22,17,0,39.6,Moderada,36,Moderado
2018,10,2018-10-01,Norte,AM,Manaus,Capotamento,Manh?,10,5,0,7.6,Ruim,20,Leve
2018,10,2018-10-01,Norte,PA,Bel?m,Atropelamento,Manh?,13,12,0,29.7,Boa,27,Leve
2018,10,2018-10-01,Norte,PA,Santar?m,Sa?da de pista,Manh?,11,7,0,23.8,Boa,17,Leve
2018,10,2018-10-01,Norte,RO,Porto Velho,Colis?o,Madrugada,21,11,0,21.9,Boa,40,Moderado
2018,10,2018-10-01,Norte,TO,Palmas,Capotamento,Madrugada,12,6,0,36.2,Ruim,19,Leve
2018,10,2018-10-01,Nordeste,BA,Salvador,Atropelamento,Manh?,13,8,1,15.1,Ruim,28,Grave
2018,10,2018-10-01,Nordeste,BA,Feira de Santana,Colis?o,Noite,26,22,1,29.8,Moderada,44,Cr?tico
2018,10,2018-10-01,Nordeste,PE,Recife,Colis?o,Noite,25,12,2,33.6,Moderada,45,Cr?tico
2018,10,2018-10-01,Nordeste,PE,Jaboat?o dos Guararapes,Atropelamento,Manh?,16,10,1,8.6,Muito ruim,30,Cr?tico
2018,10,2018-10-01,Nordeste,CE,Fortaleza,Colis?o,Madrugada,21,10,0,34.7,Boa,41,Leve
2018,10,2018-10-01,Nordeste,CE,Juazeiro do Norte,Sa?da de pista,Manh?,14,6,1,22.9,Ruim,20,Grave
2018,10,2018-10-01,Nordeste,MA,S?o Lu?s,Sa?da de pista,Manh?,16,13,0,21.6,Boa,28,Moderado
2018,10,2018-10-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Noite,26,12,1,29.0,Boa,55,Cr?tico
2018,10,2018-10-01,Centro-Oeste,DF,Bras?lia,Colis?o,Noite,15,9,0,64.8,Moderada,29,Leve
2018,10,2018-10-01,Centro-Oeste,GO,Goi?nia,Colis?o,Noite,19,16,1,12.5,Ruim,35,Cr?tico
2018,10,2018-10-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Noite,20,14,0,37.2,Ruim,32,Moderado
2018,10,2018-10-01,Centro-Oeste,MT,Cuiab?,Colis?o,Tarde,19,16,1,51.2,Moderada,38,Cr?tico
2018,10,2018-10-01,Centro-Oeste,MS,Campo Grande,Colis?o,Tarde,15,8,0,1.4,Muito ruim,30,Moderado
2018,10,2018-10-01,Sudeste,SP,S?o Paulo,Atropelamento,Manh?,27,18,2,40.7,Boa,53,Cr?tico
2018,10,2018-10-01,Sudeste,SP,Campinas,Colis?o,Manh?,30,21,0,0.0,Boa,42,Grave
2018,10,2018-10-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Manh?,37,19,1,52.3,Ruim,74,Cr?tico
2018,10,2018-10-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Noite,45,29,2,60.2,Moderada,62,Cr?tico
2018,10,2018-10-01,Sudeste,RJ,Niter?i,Colis?o,Noite,40,32,1,42.5,Moderada,60,Cr?tico
2018,10,2018-10-01,Sudeste,RJ,Nova Igua?u,Colis?o,Manh?,27,13,1,20.6,Ruim,40,Cr?tico
2018,10,2018-10-01,Sudeste,RJ,Petr?polis,Sa?da de pista,Noite,26,20,1,11.8,Boa,48,Cr?tico
2018,10,2018-10-01,Sudeste,MG,Belo Horizonte,Colis?o,Tarde,27,22,1,40.9,Muito ruim,57,Cr?tico
2018,10,2018-10-01,Sudeste,MG,Uberl?ndia,Colis?o,Madrugada,29,24,1,22.3,Boa,62,Cr?tico
2018,10,2018-10-01,Sudeste,MG,Juiz de Fora,Atropelamento,Madrugada,26,21,1,0.0,Boa,40,Cr?tico
2018,10,2018-10-01,Sudeste,ES,Vit?ria,Colis?o,Madrugada,30,13,0,43.1,Boa,42,Moderado
2018,10,2018-10-01,Sudeste,ES,Vila Velha,Sa?da de pista,Madrugada,26,20,1,33.1,Boa,39,Cr?tico
2018,10,2018-10-01,Sudeste,ES,Serra,Capotamento,Tarde,21,13,0,66.7,Moderada,32,Moderado
2018,10,2018-10-01,Sul,PR,Curitiba,Atropelamento,Noite,20,16,1,70.6,Ruim,41,Cr?tico
2018,10,2018-10-01,Sul,PR,Londrina,Colis?o,Noite,25,20,1,21.9,Moderada,49,Cr?tico
2018,10,2018-10-01,Sul,SC,Florian?polis,Colis?o,Tarde,15,11,0,15.8,Boa,21,Leve
2018,10,2018-10-01,Sul,SC,Joinville,Colis?o,Noite,23,10,1,22.3,Boa,46,Grave
2018,10,2018-10-01,Sul,RS,Porto Alegre,Colis?o,Manh?,19,10,0,30.9,Boa,39,Leve
2018,10,2018-10-01,Sul,RS,Caxias do Sul,Colis?o,Tarde,23,10,1,49.6,Moderada,34,Grave
2018,11,2018-11-01,Norte,AM,Manaus,Capotamento,Manh?,14,10,0,4.8,Boa,23,Leve
2018,11,2018-11-01,Norte,PA,Bel?m,Colis?o,Manh?,25,13,1,73.9,Moderada,53,Cr?tico
2018,11,2018-11-01,Norte,PA,Santar?m,Colis?o,Manh?,20,11,0,13.2,Moderada,35,Leve
2018,11,2018-11-01,Norte,RO,Porto Velho,Sa?da de pista,Madrugada,18,15,0,47.7,Boa,34,Moderado
2018,11,2018-11-01,Norte,TO,Palmas,Colis?o,Tarde,16,7,0,68.0,Ruim,30,Leve
2018,11,2018-11-01,Nordeste,BA,Salvador,Atropelamento,Noite,21,18,2,36.2,Boa,31,Cr?tico
2018,11,2018-11-01,Nordeste,BA,Feira de Santana,Sa?da de pista,Manh?,9,6,0,21.6,Muito ruim,15,Leve
2018,11,2018-11-01,Nordeste,PE,Recife,Atropelamento,Tarde,21,18,0,51.9,Moderada,29,Moderado
2018,11,2018-11-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Madrugada,26,13,0,23.0,Moderada,47,Moderado
2018,11,2018-11-01,Nordeste,CE,Fortaleza,Capotamento,Tarde,20,11,0,38.7,Boa,29,Leve
